Numero esterno;Abbreviazione;Denominazione;Coordinata x;Coordinata y;Coordinate-Z;Pensilina autobus;Fermata di salita;Fermata di discesa;Accessibile ai disabili;Punto di cambio;Cambio direzione obbligatorio;Non controllato;Ambito d'esercizio;Gruppo tipol. veicolo;Comune;Codice del comune;Proprietario;Via;Numero civico;Tipologia fermate;Abbreviazione area di fermata;Denominazione area di fermata;Abbreviazione punto di prevendita;Denominazione punto di prevendita;Testo punti di prevendita;Abbreviazione informazioni aggiuntive;Denominazione informazioni aggiuntive;Abbreviazione area tariffaria;Denominazione area tariffaria;Codice tariffario;Tipo Pensilina;Piazzola;Di Servizio;Tipo Palina;fTariffario;fOrario
628;628;via Hofer 2 - Hofer Str. 2;1664689,873;5171360,201;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;HOFER2;(Merano) via Hofer 2 - (Meran) Hofer Str. 2;;;;;;1;Tutto;1;Schutzdach neu;HINFAHRT;4;0;1;2471
629;629;via A. Hofer 2 - A. Hofer Str. 2;1664700,912;5171373,598;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;HOFER2;(Merano) via Hofer 2 - (Meran) Hofer Str. 2;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;2;0;0;2747
630;630;via Laurin 2 - Laurin Str. 2;1664283,888;5171795,99;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;LAURI2;(Merano) via Laurin 2 - (Meran) Laurin Str. 2;;;;;;1;Tutto;1;Dach neu;HINFAHRT;1;0;1;2758
631;631;corso Liberta` 2 - Freiheitsstr. 2;1665289,563;5170878,972;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;LIBER2;(Merano) corso Liberta` 2 - (Meran) Freiheitsstr. 2;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;2;0;0;2430
632;632;corso Liberta` 2 - Freiheitsstr. 2;1665329,109;5170876,573;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;LIBER2;(Merano) corso Liberta` 2 - (Meran) Freiheitsstr. 2;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;2;0;0;2460
633;633;corso Liberta' 1 - Freiheitsstr. 1;1665574,547;5170829,223;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;LIBER1;(Merano) corso Liberta` 1 - (Meran) Freiheitsstr. 1;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;2;0;1;2431
634;634;corso Liberta' 1 - Freiheitsstr. 1;1665584,675;5170829,107;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;LIBER1;(Merano) corso Liberta` 1 - (Meran) Freiheitsstr. 1;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;2;0;1;2459
635;635;via Cavour 1 - Cavour Str. 1;1665683,35;5170596,388;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU1;(Merano) via Cavour 1 - (Meran) Cavour Str. 1;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;2;0;0;2458
636;636;via Cavour 1 - Cavour Str. 1;1665723,538;5170574,703;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU1;(Merano) via Cavour 1 - (Meran) Cavour Str. 1;;;;;;1;Tutto;1;Dach neu;HINFAHRT;3;0;0;2432
637;637;via Cavour 2 - Cavour Str. 2;1665910,106;5170693,987;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU2;(Merano) via Cavour 2 - (Meran) Cavour Str. 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2433
638;638;via Cavour 2 - Cavour Str. 2;1665910,125;5170698,611;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU2;(Merano) via Cavour 2 - (Meran) Cavour Str. 2;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2457
640;640;via Cavour 3 - Cavour Str. 3;1666049,484;5170739,76;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU3;(Merano) via Cavour 3 - (Meran) Cavour Str. 3;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2434
641;641;via Cavour 3 - Cavour Str. 3;1666060,536;5170743,705;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU3;(Merano) via Cavour 3 - (Meran) Cavour Str. 3;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2456
642;642;via Cavour 4 - Cavour Str. 4;1666168,955;5170700,513;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU4;(Merano) via Cavour 4 - (Meran) Cavour Str. 4;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2435
643;643;via Cavour 4 - Cavour Str. 4;1666169,308;5170704,923;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;CAVOU4;(Merano) via Cavour 4 - (Meran) Cavour Str. 4;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;2455
644;644;piazza Fontana - Brunnenplatz;1666328,722;5170740,384;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;FONTAN;(Merano) piazza Fontana - (Meran) Brunnenpl.;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;2;0;0;2436
645;645;piazza Fontana - Brunnenplatz;1666323,678;5170717,475;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;FONTAN;(Merano) piazza Fontana - (Meran) Brunnenpl.;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;2454
647;647;Villa Maria - Villa Maria;1666264,83;5170993,3;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;VIRGI2;(Merano) via Virgilio 2 - (Meran) Vergil Str. 2;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;
648;648;via Virgilio 1 - Vergil Str. 1;1666319,37;5171084,96;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;VIGIL1;(Merano) via Virgilio 1 - (Meran) Vergil Str. 1;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;26
649;649;via Virgilio 2 - Vergil Str. 2 NON ESISTE PIU;1666387,129;5171135,286;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;VIRGI2;(Merano) via Virgilio 2 - (Meran) Vergil Str. 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;28
650;650;via Virgilio 2 - Vergil Str. 2;1666487,921;5171396,594;;;X;X;;X;;X;BUS;S;Merano - Meran;39021051;;;;;VIGIL3;(Merano) via Virgilio 3 - (Meran) Vergil Str. 3;;;;;;1;Tutto;1;Schutzdach alt;HINFAHRT;1;0;0;29
651;651;via Scena 1 - Schennastr. 1;1666561,019;5170805,47;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SCENA1;(Merano) via Scena 1 - (Meran) Schennastr. 1;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2437
652;652;via Scena 2 - Schennastr. 2;1666762,2;5170717,61;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SCENA2;(Merano) via Scena 2 - (Meran) Schennastr. 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2439
653;653;via Scena 2 - Schennastr. 2;1666889,829;5170699,484;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SCENA2;(Merano) via Scena 2 - (Meran) Schennastr. 2;;;;;;1;Tutto;1;Dach neu;HINFAHRT;1;0;1;2452
654;654;via Scena 3 - Schennastr. 3;1667123,065;5170700,505;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SCENA3;(Merano) via Scena 3 - (Meran) Schennastr. 3;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;2443
655;655;ponte Rametz - Rametz Bruecke;1667198,965;5170722,643;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;RAMETZ;(Merano) Ponte Rametz - (Meran) Rametz Br.;;;;;;1;Tutto;1;Steher;HINFAHRT;3;0;0;2444
658;658;via Val di Nova 1 - Naifweg 1;1667581,363;5170997,709;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NOVA 1;(Merano) via Val di Nova 1 - (Meran) Naifweg 1;;;;;;1;Tutto;1;Steher;RUECKFAHRT;2;0;0;2451
659;659;via Val di Nova 1 - Naifweg 1;1667680,53;5171005,544;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NOVA 1;(Merano) via Val di Nova 1 - (Meran) Naifweg 1;;;;;;1;Tutto;1;Steher;HINFAHRT;2;0;0;2445
6590;6590;via San Giuseppe 2 - St. Josef Str. 2;1664611,56;5170865,01;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;GIUSE2;(Merano) via San Giuseppe 2 - (Meran) St. Josef Str. 2;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;0
660;660;via Val di Nova 2 - Naifweg 2;1667902,947;5171050,464;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NOVA 2;(Merano) via Val di Nova 2 - (Meran) Naifweg 2;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2450
661;661;via Val di Nova 2 - Naifweg 2;1667971,149;5171030,621;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NOVA 2;(Merano) via Val di Nova 2 - (Meran) Naifweg 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2446
662;662;via Val di Nova 3 - Naifweg 3;1668344,672;5171022,648;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NOVA 3;(Merano) via Val di Nova 3 - (Meran) Naifweg 3;;;;;;1;Tutto;1;Steher;HINFAHRT;2;0;0;2447
663;663;via Val di Nova 3 - Naifweg 3;1668407,739;5171053,697;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NOVA 3;(Merano) via Val di Nova 3 - (Meran) Naifweg 3;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;2;0;0;2449
664;664;Funivia Merano 2000-Seilbahn Meran 2000;1669022,198;5170997,33;;;X;X;;X;;X;BUS;S;Merano - Meran;39021051;;;;;F.2000;(Merano) Fun. Merano 2000 - (Meran) Seilb. Meran 2000;;;;;;1;Tutto;1;Schutzdach alt;HINFAHRT;2;0;0;2448
666;666;via Labers 1 - Laberserstr. 1;1668643,193;5170544,047;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;LABER1;(Merano) via Labers 1 - (Meran) Laberserstr. 1;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2647
667;667;via Labers 1 - Laberserstr. 1;1668652,526;5170449,08;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;LABER1;(Merano) via Labers 1 - (Meran) Laberserstr. 1;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2683
668;668;Santa Caterina - St. Kathrein;1669232,282;5168174,954;;;X;X;;X;;X;BUS;S;Avelengo - Hafling;39021005;;;;;S CATE;(Avlengo) Santa Caterina - (Hafling) St. Kathrein;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2650
669;669;Santa Caterina - St. Kathrein;1669251,954;5168187,74;;;X;X;;X;;X;BUS;S;Avelengo - Hafling;39021005;;;;;S CATE;(Avlengo) Santa Caterina - (Hafling) St. Kathrein;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;2681
671;671;Avelengo - Hafling ;1670330,802;5168091,835;;;X;X;;X;;X;BUS;S;Avelengo - Hafling;39021005;;;;;AVELEN;(Avelengo) Paese - (Hafling) Dorf;;;;;;1;Tutto;1;Schutzdach alt;HINFAHRT;1;0;0;2652
672;672;Parcheggio Nusser - Parkpl. Nussser;1669740,168;5168606,416;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;NUSSER;(Avelengo) Parcheggio Nusser - (Hafling) Parkpl. Nusser;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2654
673;673;Parcheggio Nusser - Parkpl. Nussser;1669685,436;5168711,634;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;NUSSER;(Avelengo) Parcheggio Nusser - (Hafling) Parkpl. Nusser;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2667
674;674;Moar Wiese - Moar Wiese;1669850,216;5169069,59;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;MOARW;(Avlengo) Moar Wiese - (Hafling) Moar Wiese;;;;;;1;Tutto;1;Schutzdach alt;HINFAHRT;1;0;0;2655
675;675;Moar Wiese - Moar Wiese;1669872,357;5169110,103;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;MOARW;(Avlengo) Moar Wiese - (Hafling) Moar Wiese;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2666
676;676;Avelengo di Sopra - Hafling Oberdorf;1670016,841;5169443,637;;;X;X;;X;;X;BUS;S;Avelengo - Hafling;39021005;;;;;AV SOP;(Falzeben) Avelengo di Sopra - (Falzeben) Hafling Oberdorf;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2665
677;677;Avelengo di Sopra - Hafling Oberdorf;1670094,392;5169482,652;;;X;X;;X;;X;BUS;S;Avelengo - Hafling;39021005;;;;;AV SOP;(Falzeben) Avelengo di Sopra - (Falzeben) Hafling Oberdorf;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2656
678;678;Falzeben 1 - Falzeben 1;1670109,226;5169697,81;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;FALZE1;(Falzeben) via Falzeben 1 - (Falzeben) Falzebenstr. 1;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2658
679;679;Falzeben 1 - Falzeben 1;1670135,981;5169705,34;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;FALZE1;(Falzeben) via Falzeben 1 - (Falzeben) Falzebenstr. 1;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;2664
680;680;Falzeben 2 - Falzeben 2;1670536,056;5169523,137;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;FALZE2;(Falzeben) via Falzeben 2 - (Falzeben) Falzebenstr. 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2659
681;681;Falzeben 2 - Falzeben 2;1670541,444;5169540,591;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;FALZE2;(Falzeben) via Falzeben 2 - (Falzeben) Falzebenstr. 2;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;2663
682;682;Falzeben 3 - Falzeben 3;1670862,773;5169981,161;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;FALZE3;(Falzeben) via Falzeben 3 - (Falzeben) Falzebenstr. 3;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2660
683;683;Falzeben 3 - Falzeben 3;1670855,3;5169988,601;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;FALZE3;(Falzeben) via Falzeben 3 - (Falzeben) Falzebenstr. 3;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2662
684;684;Merano 2000 - Meran 2000;1671423,821;5170435,544;;;X;X;;X;;X;BUS;S;Avelengo - Hafling;39021005;;;;;FALZEB;(Falzeben) Merano 2000 - (Falzeben) Meran 2000;;;;;;1;Tutto;1;Schutzdach alt;HINFAHRT;1;0;0;2661
685;685;via S. Valentino 2 - St. Valentin Str. 2;1667142,413;5169929,371;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;VALEN2;(Merano) via S. Valentino 2 - (Meran) St. Valentin Str. 2;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;16
686;686;via Val di Nova 5 - Naifweg 5;1667218,194;5169372,043;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NOVA5;(Merano) via Val di Nova 5 - (Meran) Naifweg 5;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;30
687;687;via Castel Gatto 2 - Katzensteinstr. 2;1667157,578;5169151,345;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;GATTO2;(Merano) via Castel Gatto 2 - (Meran) Katzensteinstr. 2;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;31
688;688;via Castel Gatto 1 - Katzensteinstr. 1;1667047,242;5169436,698;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;GATTO1;(Merano) via Castel Gatto 1 - (Meran) Katzensteinstr. 1;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;32
689;689;Sinigo 9 - Sinich 9;1667435,915;5165530,823;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG9;(Postal) Sinigo 9 - (Burgstall) Sinich 9;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;2721
690;690;Sinigo 8 - Sinich 8;1667333,976;5165739,48;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG8;(Merano) Sinigo 8 - (Meran) Sinich 8;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2722
691;691;Sinigo 7 - Sinich 7;1666929,192;5166386,098;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG7;(Merano) Sinigo 7 - (Meran) Sinich 7;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2726
6911;6911;Sant'Anna - Sankt Anna;1665447,07;5163845,86;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;SANNA;(Lana) Sant`Anna - (Lana) Sankt Anna;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;2531
6912;6912;via Dogana 2 - Zollstr. 2;1665818,311;5163834,783;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;DOGA2;(Lana) via Dogana 2 - (Lana) Zollst. 2;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;2529
6913;6913;via Dogana 2 - Zollstr. 2;1665853,747;5163849,7;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;DOGA2;(Lana) via Dogana 2 - (Lana) Zollst. 2;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2526
6919;6919;Narano - Naraun;1665679,31;5160208,92;;;X;X;;;;X;BUS;S;Tesimo - Tisens;39021099;;;;;NARANO;(Tesimo) Narano - (Tisens) Naraun;;;;;;1;Tutto;1;HINFAHRT;Steher;1;;;
692;692;Sinigo 7 - Sinich 7;1666956,263;5166320,21;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG7;(Merano) Sinigo 7 - (Meran) Sinich 7;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2725
6920;6920;Narano - Naraun;1665675,32;5160184,9;;;X;X;;;;X;BUS;S;Tesimo - Tisens;39021099;;;;;NARANO;(Tesimo) Narano - (Tisens) Naraun;;;;;;1;Tutto;1;RUECKFAHRT;Steher;1;;;
6921;6921;Tesimo (Tisog) - Tisens (Tisog);1666149,47;5159493,33;;;X;X;;;;X;BUS;S;Tesimo - Tisens;39021099;;;;;TISOG;(Tesimo) TISOG - (Tisens) TISOG;;;;;;1;Tutto;1;RUECKFAHRT;Steher;1;;;
6922;6922;Tesimo (Tisog) - Tisens (Tisog);1666184,93;5159456,96;;;X;X;;;;X;BUS;S;Tesimo - Tisens;39021099;;;;;TISOG;(Tesimo) TISOG - (Tisens) TISOG;;;;;;1;Tutto;1;HINFAHRT;Steher;1;;;
6923;6923;Tesimo Comune - Tisens Gemeinde;1666297,79;5158976,34;;;X;X;;;;X;BUS;S;Tesimo - Tisens;39021099;;;;;TESIM;(Tesimo) Comune - (Tisens) Gemeinde;;;;;;1;Tutto;1;HINFAHRT;Steher;1;;;
6924;6924;Tesimo Comune - Tisens Gemeinde;1666305,35;5158985,31;;;X;X;;;;X;BUS;S;Tesimo - Tisens;39021099;;;;;TESIMO;(Tesimo) Comune - (Tisens) Gemeinde;;;;;;1;Tutto;1;HINFAHRT;Steher;1;;;
6925;6925;Prissiano Paese - Prissian Dorf;1667093,16;5157952,4;;;X;X;;;;X;BUS;S;Tesimo - Tisens;39021099;;;;;PRISIA;(Tesimo) Prissiano - (Tisens) Prissian;;;;;;1;Tutto;1;HINFAHRT/RUECKFAHRT;Schutzdach alt;1;;;
693;693;Sinigo 6 - Sinich 6;1666701,49;5166823,87;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG6;(Merano) Sinigo 6 - (Meran) Sinich 6;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2382
694;694;Sinigo 6 - Sinich 6;1666697,948;5166834,695;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG6;(Merano) Sinigo 6 - (Meran) Sinich 6;;;;;;1;Tutto;1;Dach neu;HINFAHRT;2;0;0;2398
695;695;Sinigo 5 - Sinich 5;1666577,826;5167141,108;;;X;X;;X;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG5;(Merano) Sinigo 5 - (Meran) Sinich 5;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;0;2732
696;696;Sinigo 5 - Sinich 5;1666550,509;5167204,454;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG5;(Merano) Sinigo 5 - (Meran) Sinich 5;;;;;;1;Tutto;1;Schutzdach neu;HINFAHRT;1;0;0;2733
697;697;Sinigo 4 - Sinich 4;1666644,086;5167574,105;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG4;(Merano) Sinigo 4 - (Meran) Sinich 4;;;;;;1;Tutto;1;Steher;RUECKFAHRT;2;0;0;2383
698;698;Sinigo 4 - Sinich 4;1666637,52;5167563,844;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG4;(Merano) Sinigo 4 - (Meran) Sinich 4;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2397
699;699;Sinigo 2 - Sinich 2;1666843,975;5168071,454;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG2;(Merano) Sinigo 2 - (Meran) Sinich 2;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;1;2737
700;700;Sinigo 2 - Sinich 2;1666840,733;5168070,289;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG2;(Merano) Sinigo 2 - (Meran) Sinich 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2498
701;701;Sinigo 1 - Sinich 1;1666681,895;5168303,241;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG1;(Merano) Sinigo 1 - (Meran) Sinich 1;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;1;2738
702;702;Sinigo 1 - Sinich 1;1666719,852;5168275,09;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG1;(Merano) Sinigo 1 - (Meran) Sinich 1;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2497
703;703;via Roma 8 - Romstr. 8;1666337,325;5168975,4;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA8;(Merano) via Roma 8 - (Meran) Romstr. 8;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2739
704;704;via Roma 8 - Romstr. 8;1666291,936;5168987,448;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA8;(Merano) via Roma 8 - (Meran) Romstr. 8;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2496
705;705;via Roma 7 - Romstr. 7;1665996,322;5169231,268;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA7;(Merano) via Roma 7 - (Meran) Romstr. 7;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2495
706;706;via Roma 7 - Romstr. 7;1665926,98;5169311,94;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA7;(Merano) via Roma 7 - (Meran) Romstr. 7;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;36
707;707;via Roma 6 - Romstr. 6;1665834,975;5169423,274;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA6;(Merano) via Roma 6 - (Meran) Romstr. 6;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2386
708;708;via Roma 6 - Romstr. 6;1665801,91;5169454,303;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA6;(Merano) via Roma 6 - (Meran) Romstr. 6;;;;;;1;Tutto;1;Dach neu;HINFAHRT;2;0;1;2393
709;709;via Roma 5 - Romstr. 5;1665694,558;5169713,316;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA5;(Merano) via Roma 5 - (Meran) Romstr. 5;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;37
710;710;via Roma 5 - Romstr. 5;1665692,509;5169708,793;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA5;(Merano) via Roma 5 - (Meran) Romstr. 5;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2494
711;711;via Roma 4 - Romstr. 4;1665581,276;5169903,07;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA4;(Merano) via Roma 4 - (Meran) Romstr. 4;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;0;38
712;712;via Roma 3 - Romstr. 3;1665465,964;5170018,608;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA3;(Merano) via Roma 3 - (Meran) Romstr. 3;;;;;;1;Tutto;1;Dach neu;RUECKFAHRT;2;0;1;2387
713;713;via Roma 3 - Romstr. 3;1665437,992;5170049,433;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA3;(Merano) via Roma 3 - (Meran) Romstr. 3;;;;;;1;Tutto;1;Dach neu;HINFAHRT;2;0;1;2492
714;714;via Roma 2 - Romstr. 2;1665378,63;5170175,758;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA2;(Merano) via Roma 2 - (Meran) Romstr. 2;;;;;;1;Tutto;1;Sitzbank;RUECKFAHRT;1;0;0;2742
715;715;via Roma 2 - Romstr. 2;1665349,765;5170219,158;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA2;(Merano) via Roma 2 - (Meran) Romstr. 2;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2743
718;718;via Roma 1 - Romstr. 1;1665503,923;5170594,088;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;ROMA1;(Merano) via Roma 1 - (Meran) Romstr. 1;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;0;39
719;719;via Petrarca - Petrarca Str.;1665235,894;5170377,353;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;PETRAR;(Merano) via Petrarca - (Meran) Petrarca Str.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2491
720;720;Bivio Tirolo - Abzweigung Tirol;1665765,22;5172115,377;;;X;X;;;;X;BUS;S;Tirolo - Tirol;39021101;;;;;BTIROL;(Tirolo) bivio Tirolo - (Tirol) Abzweigung Tirol;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2616
721;721;Bivio Tirolo - Abzweigung Tirol;1665763,487;5172139,279;;;X;X;;;;X;BUS;S;Tirolo - Tirol;39021101;;;;;BTIROL;(Tirolo) bivio Tirolo - (Tirol) Abzweigung Tirol;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2645
